;UF;Município;;Situação;NOME_SIMPLIFICADO;COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE
1;PB;RIO TINTO;;Aprovado;RIO TINTO;2512903;2159;Rio Tinto;RIO TINTO;PB;Paraíba;24218;0;NE;0,585;0,742;0,48;0,562
1;GO;RIO VERDE;;Aprovado;RIO VERDE;5218805;9571;Rio Verde;RIO VERDE;GO;Goiás;241518;0;CO;0,754;0,853;0,656;0,765
1;MS;RIO VERDE DE MATO GROSSO;;Aprovado;RIO VERDE DE MATO GROSSO;5007406;9147;Rio Verde de Mato Grosso;RIO VERDE DE MATO GROSSO;MS;Mato Grosso do Sul;19973;0;CO;0,673;0,852;0,521;0,686
1;MG;RIO VERMELHO;;Não Cadastrado;RIO VERMELHO;3156007;5119;Rio Vermelho;RIO VERMELHO;MG;Minas Gerais;12739;0;SE;0,558;0,787;0,389;0,566
1;SP;RIOLANDIA;;Não Cadastrado;RIOLANDIA;3544202;6985;Riolândia;RIOLANDIA;SP;São Paulo;12689;0;SE;0,703;0,817;0,629;0,677
1;RS;RIOZINHO;;Aprovado;RIOZINHO;4315750;7353;Riozinho;RIOZINHO;RS;Rio Grande do Sul;4676;0;S;0,661;0,885;0,472;0,69
1;SC;RIQUEZA;;Aprovado;RIQUEZA;4215075;5749;Riqueza;RIQUEZA;SC;Santa Catarina;4561;0;S;0,714;0,83;0,624;0,702
1;MG;RITAPOLIS;;Aprovado;RITAPOLIS;3156106;5121;Ritápolis;RITAPOLIS;MG;Minas Gerais;4562;0;SE;0,653;0,815;0,526;0,649
1;SP;RIVERSUL;;Não Cadastrado;RIVERSUL;3543501;6971;Riversul;RIVERSUL;SP;São Paulo;5443;0;SE;0,664;0,799;0,577;0,634
1;RS;ROCA SALES;;Aprovado;ROCA SALES;4315800;8819;Roca Sales;ROCA SALES;RS;Rio Grande do Sul;11471;0;S;0,729;0,853;0,602;0,753
1;MS;ROCHEDO;;Aprovado;ROCHEDO;5007505;9149;Rochedo;ROCHEDO;MS;Mato Grosso do Sul;5079;0;CO;0,651;0,83;0,491;0,676
1;MG;ROCHEDO DE MINAS;;Aprovado;ROCHEDO DE MINAS;3156205;5123;Rochedo de Minas;ROCHEDO DE MINAS;MG;Minas Gerais;2320;0;SE;0,684;0,849;0,569;0,663
1;SC;RODEIO;;Aprovado;RODEIO;4215109;8297;Rodeio;RODEIO;SC;Santa Catarina;11600;0;S;0,754;0,889;0,626;0,769
1;RS;RODEIO BONITO;;Não Cadastrado;RODEIO BONITO;4315909;8821;Rodeio Bonito;RODEIO BONITO;RS;Rio Grande do Sul;5868;0;S;0,732;0,842;0,636;0,733
1;MG;RODEIRO;;Não Cadastrado;RODEIRO;3156304;5125;Rodeiro;RODEIRO;MG;Minas Gerais;8224;0;SE;0,668;0,797;0,532;0,703
1;BA;RODELAS;;Aprovado;RODELAS;2927101;3843;Rodelas;RODELAS;BA;Bahia;9442;0;NE;0,632;0,79;0,564;0,566
1;RN;RODOLFO FERNANDES;;Aprovado;RODOLFO FERNANDES;2411007;1817;Rodolfo Fernandes;RODOLFO FERNANDES;RN;Rio Grande do Norte;4462;0;NE;0,604;0,758;0,519;0,561
1;AC;RODRIGUES ALVES;;Aprovado;RODRIGUES ALVES;1200427;659;Rodrigues Alves;RODRIGUES ALVES;AC;Acre;19351;0;N;0,567;0,736;0,477;0,518
1;RS;ROLADOR;;Não Cadastrado;ROLADOR;4315958;1164;Rolador;ROLADOR;RS;Rio Grande do Sul;2296;0;S;0,689;0,834;0,579;0,676
1;PR;ROLANDIA;;Aprovado;ROLANDIA;4122404;7825;Rolândia;ROLANDIA;PR;Paraná;67383;0;S;0,739;0,821;0,661;0,744
1;RS;ROLANTE;;Aprovado;ROLANTE;4316006;8823;Rolante;ROLANTE;RS;Rio Grande do Sul;21453;0;S;0,688;0,83;0,553;0,708
1;RO;ROLIM DE MOURA;;Aprovado;ROLIM DE MOURA;1100288;29;Rolim de Moura;ROLIM DE MOURA;RO;Rondônia;55407;0;N;0,7;0,808;0,598;0,709
1;MG;ROMARIA;;Aprovado;ROMARIA;3156403;5127;Romaria;ROMARIA;MG;Minas Gerais;3520;0;SE;0,708;0,813;0,604;0,722
1;SC;ROMELANDIA;;Aprovado;ROMELANDIA;4215208;8299;Romelândia;ROMELANDIA;SC;Santa Catarina;4684;0;S;0,692;0,8;0,561;0,738
1;PR;RONCADOR;;Aprovado;RONCADOR;4122503;7827;Roncador;RONCADOR;PR;Paraná;9645;0;S;0,681;0,797;0,595;0,665
1;RS;RONDA ALTA;;Aprovado;RONDA ALTA;4316105;8825;Ronda Alta;RONDA ALTA;RS;Rio Grande do Sul;10617;0;S;0,724;0,867;0,6;0,729
1;RS;RONDINHA;;Não Cadastrado;RONDINHA;4316204;8827;Rondinha;RONDINHA;RS;Rio Grande do Sul;5080;0;S;0,764;0,842;0,678;0,78
1;MT;RONDOLANDIA;;Aprovado;RONDOLANDIA;5107578;1092;Rondolândia;RONDOLANDIA;MT;Mato Grosso;4036;0;CO;0,64;0,8;0,53;0,619
1;PR;RONDON;;Em Cadastro;RONDON;4122602;7829;Rondon;RONDON;PR;Paraná;9622;0;S;0,713;0,82;0,61;0,724
1;PA;RONDON DO PARA;;Aprovado;RONDON DO PARA;1506187;573;Rondon do Pará;RONDON DO PARA;PA;Pará;52803;0;N;0,602;0,788;0,457;0,606
1;MT;RONDONOPOLIS;;Aprovado;RONDONOPOLIS;5107602;9151;Rondonópolis;RONDONOPOLIS;MT;Mato Grosso;236042;0;CO;0,755;0,823;0,698;0,749
1;RS;ROQUE GONZALES;;Aprovado;ROQUE GONZALES;4316303;8829;Roque Gonzales;ROQUE GONZALES;RS;Rio Grande do Sul;6797;0;S;0,688;0,843;0,563;0,687
1;RR;RORAINOPOLIS;;Aprovado;RORAINOPOLIS;1400472;36;Rorainópolis;RORAINOPOLIS;RR;Roraima;30782;0;N;0,619;0,798;0,519;0,574
1;SP;ROSANA;;Aprovado;ROSANA;3544251;7265;Rosana;ROSANA;SP;São Paulo;16281;0;SE;0,764;0,818;0,728;0,749
1;MA;ROSARIO;;Aprovado;ROSARIO;2109601;891;Rosário;ROSARIO;MA;Maranhão;42994;0;NE;0,632;0,752;0,592;0,566
1;MG;ROSARIO DA LIMEIRA;;Não Cadastrado;ROSARIO DA LIMEIRA;3156452;698;Rosário da Limeira;ROSARIO DA LIMEIRA;MG;Minas Gerais;4622;0;SE;0,662;0,812;0,548;0,653
1;SE;ROSARIO DO CATETE;;Aprovado;ROSARIO DO CATETE;2806107;3221;Rosário do Catete;ROSARIO DO CATETE;SE;Sergipe;11008;0;NE;0,631;0,731;0,571;0,603
1;PR;ROSARIO DO IVAI;;Aprovado;ROSARIO DO IVAI;4122651;8473;Rosário do Ivaí;ROSARIO DO IVAI;PR;Paraná;4689;0;S;0,662;0,788;0,577;0,638
1;RS;ROSARIO DO SUL;;Aprovado;ROSARIO DO SUL;4316402;8831;Rosário do Sul;ROSARIO DO SUL;RS;Rio Grande do Sul;39314;0;S;0,699;0,841;0,576;0,705
1;MT;ROSARIO OESTE;;Aprovado;ROSARIO OESTE;5107701;9153;Rosário Oeste;ROSARIO OESTE;MT;Mato Grosso;17054;0;CO;0,65;0,807;0,52;0,653
1;SP;ROSEIRA;;Não Cadastrado;ROSEIRA;3544301;6987;Roseira;ROSEIRA;SP;São Paulo;10801;0;SE;0,737;0,823;0,704;0,691
1;AL;ROTEIRO;;Não Cadastrado;ROTEIRO;2707800;2855;Roteiro;ROTEIRO;AL;Alagoas;6649;0;NE;0,505;0,672;0,365;0,524
1;MG;RUBELITA;;Aprovado;RUBELITA;3156502;5129;Rubelita;RUBELITA;MG;Minas Gerais;5798;0;SE;0,582;0,808;0,443;0,552
1;SP;RUBIACEA;;Aprovado;RUBIACEA;3544400;6989;Rubiácea;RUBIACEA;SP;São Paulo;3162;0;SE;0,721;0,82;0,668;0,684
1;GO;RUBIATABA;;Aprovado;RUBIATABA;5218904;9573;Rubiataba;RUBIATABA;GO;Goiás;19947;0;CO;0,719;0,814;0,666;0,686
1;MG;RUBIM;;Aprovado;RUBIM;3156601;5131;Rubim;RUBIM;MG;Minas Gerais;10256;0;SE;0,609;0,817;0,469;0,589
1;SP;RUBINEIA;;Não Cadastrado;RUBINEIA;3544509;6991;Rubinéia;RUBINEIA;SP;São Paulo;3170;0;SE;0,759;0,844;0,726;0,713
1;PA;RUROPOLIS;;Aprovado;RUROPOLIS;1506195;597;Rurópolis;RUROPOLIS;PA;Pará;51500;0;N;0,548;0,764;0,392;0,548
1;CE;RUSSAS;;Aprovado;RUSSAS;2311801;1537;Russas;RUSSAS;CE;Ceará;78882;0;NE;0,674;0,791;0,626;0,617
1;BA;RUY BARBOSA;;Aprovado;RUY BARBOSA;2411106;1819;Ruy Barbosa;RUY BARBOSA;RN;Rio Grande do Norte;3592;0;NE;0,605;0,78;0,517;0,548
1;RN;RUY BARBOSA;;Aprovado;RUY BARBOSA;2927200;3845;Ruy Barbosa;RUY BARBOSA;BA;Bahia;30857;0;NE;0,61;0,77;0,505;0,583
1;MG;SABARA;;Aprovado;SABARA;3156700;5133;Sabará;SABARA;MG;Minas Gerais;137125;0;SE;0,731;0,833;0,67;0,699
1;PR;SABAUDIA;;Não Cadastrado;SABAUDIA;4122701;7831;Sabáudia;SABAUDIA;PR;Paraná;6891;0;S;0,74;0,843;0,676;0,71
1;SP;SABINO;;Em Complementação;SABINO;3544608;6993;Sabino;SABINO;SP;São Paulo;5614;0;SE;0,728;0,813;0,671;0,708
1;MG;SABINOPOLIS;;Aprovado;SABINOPOLIS;3156809;5135;Sabinópolis;SABINOPOLIS;MG;Minas Gerais;15416;0;SE;0,638;0,812;0,502;0,637
1;CE;SABOEIRO;;Aprovado;SABOEIRO;2311900;1539;Saboeiro;SABOEIRO;CE;Ceará;15788;0;NE;0,575;0,715;0,499;0,533
1;MG;SACRAMENTO;;Aprovado;SACRAMENTO;3156908;5137;Sacramento;SACRAMENTO;MG;Minas Gerais;26374;0;SE;0,732;0,871;0,619;0,726
1;RS;SAGRADA FAMILIA;;Aprovado;SAGRADA FAMILIA;4316428;5987;Sagrada Família;SAGRADA FAMILIA;RS;Rio Grande do Sul;2605;0;S;0,678;0,782;0,596;0,669
1;SP;SAGRES;;Em Cadastro;SAGRES;3544707;6995;Sagres;SAGRES;SP;São Paulo;2430;0;SE;0,73;0,83;0,677;0,692
1;PE;SAIRE;;Aprovado;SAIRE;2612000;2539;Sairé;SAIRE;PE;Pernambuco;9764;0;NE;0,585;0,784;0,44;0,581
1;RS;SALDANHA MARINHO;;Aprovado;SALDANHA MARINHO;4316436;7339;Saldanha Marinho;SALDANHA MARINHO;RS;Rio Grande do Sul;2622;0;S;0,762;0,841;0,706;0,745
1;SP;SALES;;Em Cadastro;SALES;3544806;6997;Sales;SALES;SP;São Paulo;6407;0;SE;0,751;0,859;0,697;0,708
1;SP;SALES OLIVEIRA;;Aprovado;SALES OLIVEIRA;3544905;6999;Sales Oliveira;SALES OLIVEIRA;SP;São Paulo;11998;0;SE;0,772;0,845;0,739;0,738
1;SP;SALESOPOLIS;;Aprovado;SALESOPOLIS;3545001;7001;Salesópolis;SALESOPOLIS;SP;São Paulo;17252;0;SE;0,732;0,829;0,69;0,687
1;SC;SALETE;;Aprovado;SALETE;4215307;8301;Salete;SALETE;SC;Santa Catarina;7659;0;S;0,744;0,803;0,695;0,737
1;PE;SALGADINHO;;Aprovado;SALGADINHO;2513000;2161;Salgadinho;SALGADINHO;PB;Paraíba;3931;0;NE;0,563;0,739;0,454;0,531
1;PB;SALGADINHO;;Aprovado;SALGADINHO;2612109;2541;Salgadinho;SALGADINHO;PE;Pernambuco;11068;0;NE;0,534;0,73;0,405;0,516
1;SE;SALGADO;;Aprovado;SALGADO;2806206;3223;Salgado;SALGADO;SE;Sergipe;20025;0;NE;0,609;0,789;0,486;0,588
1;PB;SALGADO DE SAO FELIX;;Aprovado;SALGADO DE SAO FELIX;2513109;2163;Salgado de São Félix;SALGADO DE SAO FELIX;PB;Paraíba;12131;0;NE;0,568;0,77;0,448;0,531
1;PR;SALGADO FILHO;;Aprovado;SALGADO FILHO;4122800;7833;Salgado Filho;SALGADO FILHO;PR;Paraná;3483;0;S;0,7;0,831;0,604;0,682
1;PE;SALGUEIRO;;Aprovado;SALGUEIRO;2612208;2543;Salgueiro;SALGUEIRO;PE;Pernambuco;61249;0;NE;0,669;0,799;0,58;0,645
1;MG;SALINAS;;Aprovado;SALINAS;3157005;5139;Salinas;SALINAS;MG;Minas Gerais;41699;0;SE;0,679;0,815;0,551;0,697
1;BA;SALINAS DA MARGARIDA;;Aprovado;SALINAS DA MARGARIDA;2927309;3847;Salinas da Margarida;SALINAS DA MARGARIDA;BA;Bahia;15862;0;NE;0,617;0,729;0,561;0,575
1;PA;SALINOPOLIS;;Aprovado;SALINOPOLIS;1506203;523;Salinópolis;SALINOPOLIS;PA;Pará;40922;0;N;0,647;0,798;0,541;0,628
1;CE;SALITRE;;Aprovado;SALITRE;2311959;1273;Salitre;SALITRE;CE;Ceará;16635;0;NE;0,54;0,732;0,434;0,497
1;SP;SALMOURAO;;Aprovado;SALMOURAO;3545100;7003;Salmourão;SALMOURAO;SP;São Paulo;5337;0;SE;0,719;0,846;0,649;0,678
1;PE;SALOA;;Aprovado;SALOA;2612307;2545;Saloá;SALOA;PE;Pernambuco;15862;0;NE;0,559;0,744;0,421;0,559
1;SP;SALTINHO;;Não Cadastrado;SALTINHO;3545159;5445;Saltinho;SALTINHO;SP;São Paulo;8393;0;SE;0,791;0,857;0,75;0,771
1;SC;SALTINHO;;Aprovado;SALTINHO;4215356;936;Saltinho;SALTINHO;SC;Santa Catarina;3754;0;S;0,654;0,795;0,551;0,639
1;SP;SALTO;;Aprovado;SALTO;3545209;7005;Salto;SALTO;SP;São Paulo;119736;0;SE;0,78;0,837;0,751;0,755
1;MG;SALTO DA DIVISA;;Aprovado;SALTO DA DIVISA;3157104;5141;Salto da Divisa;SALTO DA DIVISA;MG;Minas Gerais;7012;0;SE;0,608;0,846;0,453;0,586
1;SP;SALTO DE PIRAPORA;;Aprovado;SALTO DE PIRAPORA;3545308;7007;Salto de Pirapora;SALTO DE PIRAPORA;SP;São Paulo;45860;0;SE;0,729;0,834;0,665;0,699
1;MT;SALTO DO CEU;;Não Cadastrado;SALTO DO CEU;5107750;8997;Salto do Céu;SALTO DO CEU;MT;Mato Grosso;3295;0;CO;0,666;0,797;0,56;0,661
1;PR;SALTO DO ITARARE;;Não Cadastrado;SALTO DO ITARARE;4122909;7835;Salto do Itararé;SALTO DO ITARARE;PR;Paraná;4898;0;S;0,704;0,836;0,631;0,661
1;RS;SALTO DO JACUI;;Aprovado;SALTO DO JACUI;4316451;8975;Salto do Jacuí;SALTO DO JACUI;RS;Rio Grande do Sul;12481;0;S;0,687;0,837;0,558;0,693
1;PR;SALTO DO LONTRA;;Aprovado;SALTO DO LONTRA;4123006;7837;Salto do Lontra;SALTO DO LONTRA;PR;Paraná;14872;0;S;0,718;0,839;0,625;0,707
1;SP;SALTO GRANDE;;Não Cadastrado;SALTO GRANDE;3545407;7009;Salto Grande;SALTO GRANDE;SP;São Paulo;9364;0;SE;0,704;0,825;0,637;0,664
1;SC;SALTO VELOSO;;Aprovado;SALTO VELOSO;4215406;8303;Salto Veloso;SALTO VELOSO;SC;Santa Catarina;4756;0;S;0,784;0,88;0,705;0,778
1;BA;SALVADOR;;Aprovado;SALVADOR;2927408;3849;Salvador;SALVADOR;BA;Bahia;2886698;1;NE;0,759;0,835;0,679;0,772
1;RS;SALVADOR DAS MISSOES;;Não Cadastrado;SALVADOR DAS MISSOES;4316477;6061;Salvador das Missões;SALVADOR DAS MISSOES;RS;Rio Grande do Sul;2733;0;S;0,753;0,851;0,706;0,71
1;RS;SALVADOR DO SUL;;Aprovado;SALVADOR DO SUL;4316501;8833;Salvador do Sul;SALVADOR DO SUL;RS;Rio Grande do Sul;7889;0;S;0,74;0,843;0,641;0,75
1;PA;SALVATERRA;;Aprovado;SALVATERRA;1506302;525;Salvaterra;SALVATERRA;PA;Pará;24075;0;N;0,608;0,793;0,488;0,58
1;MA;SAMBAIBA;;Não Cadastrado;SAMBAIBA;2109700;893;Sambaíba;SAMBAIBA;MA;Maranhão;5679;0;NE;0,565;0,728;0,456;0,542
1;TO;SAMPAIO;;Aprovado;SAMPAIO;1718808;9727;Sampaio;SAMPAIO;TO;Tocantins;4794;0;N;0,606;0,691;0,59;0,546
1;RS;SANANDUVA;;Aprovado;SANANDUVA;4316600;8835;Sananduva;SANANDUVA;RS;Rio Grande do Sul;16328;0;S;0,747;0,843;0,647;0,764
1;GO;SANCLERLANDIA;;Não Cadastrado;SANCLERLANDIA;5219001;9575;Sanclerlândia;SANCLERLANDIA;GO;Goiás;7632;0;CO;0,736;0,832;0,662;0,725
1;TO;SANDOLANDIA;;Não Cadastrado;SANDOLANDIA;1718840;331;Sandolândia;SANDOLANDIA;TO;Tocantins;3373;0;N;0,659;0,791;0,578;0,626
1;SP;SANDOVALINA;;Não Cadastrado;SANDOVALINA;3545506;7011;Sandovalina;SANDOVALINA;SP;São Paulo;4354;0;SE;0,709;0,812;0,659;0,665
1;SC;SANGAO;;Não Cadastrado;SANGAO;4215455;5547;Sangão;SANGAO;SC;Santa Catarina;12905;0;S;0,7;0,853;0,554;0,725
1;PE;SANHARO;;Aprovado;SANHARO;2612406;2547;Sanharó;SANHARO;PE;Pernambuco;26890;0;NE;0,603;0,758;0,514;0,564
1;SP;SANTA ADELIA;;Não Cadastrado;SANTA ADELIA;3545605;7013;Santa Adélia;SANTA ADELIA;SP;São Paulo;15561;0;SE;0,76;0,835;0,702;0,75
1;SP;SANTA ALBERTINA;;Não Cadastrado;SANTA ALBERTINA;3545704;7015;Santa Albertina;SANTA ALBERTINA;SP;São Paulo;6022;0;SE;0,728;0,809;0,665;0,716
1;PR;SANTA AMELIA;;Aprovado;SANTA AMELIA;4123105;7839;Santa Amélia;SANTA AMELIA;PR;Paraná;3266;0;S;0,653;0,809;0,526;0,655
1;MG;SANTA BARBARA;;Aprovado;SANTA BARBARA;2927507;3851;Santa Bárbara;SANTA BARBARA;BA;Bahia;20883;0;NE;0,583;0,775;0,462;0,554
1;BA;SANTA BARBARA;;Aprovado;SANTA BARBARA;3157203;5143;Santa Bárbara;SANTA BARBARA;MG;Minas Gerais;31604;0;SE;0,707;0,816;0,642;0,676
1;GO;SANTA BARBARA DE GOIAS;;Aprovado;SANTA BARBARA DE GOIAS;5219100;9577;Santa Bárbara de Goiás;SANTA BARBARA DE GOIAS;GO;Goiás;6634;0;CO;0,706;0,832;0,635;0,667
1;MG;SANTA BARBARA DO LESTE;;Não Cadastrado;SANTA BARBARA DO LESTE;3157252;2667;Santa Bárbara do Leste;SANTA BARBARA DO LESTE;MG;Minas Gerais;8181;0;SE;0,613;0,8;0,473;0,608
1;MG;SANTA BARBARA DO MONTE VERDE;;Não Cadastrado;SANTA BARBARA DO MONTE VERDE;3157278;700;Santa Bárbara do Monte Verde;SANTA BARBARA DO MONTE VERDE;MG;Minas Gerais;3182;0;SE;0,606;0,823;0,438;0,617
1;PA;SANTA BARBARA DO PARA;;Aprovado;SANTA BARBARA DO PARA;1506351;369;Santa Bárbara do Pará;SANTA BARBARA DO PARA;PA;Pará;21449;0;N;0,627;0,784;0,546;0,575
1;RS;SANTA BARBARA DO SUL;;Aprovado;SANTA BARBARA DO SUL;4316709;8837;Santa Bárbara do Sul;SANTA BARBARA DO SUL;RS;Rio Grande do Sul;7909;0;S;0,725;0,841;0,634;0,716
1;MG;SANTA BARBARA DO TUGURIO;;Aprovado;SANTA BARBARA DO TUGURIO;3157302;5145;Santa Bárbara do Tugúrio;SANTA BARBARA DO TUGURIO;MG;Minas Gerais;4407;0;SE;0,637;0,81;0,517;0,616
1;SP;SANTA BARBARA DOESTE;;Aprovado;SANTA BARBARA DOESTE;3545803;7017;Santa Bárbara d'Oeste;SANTA BARBARA DOESTE;SP;São Paulo;194390;0;SE;0,781;0,867;0,731;0,752
1;SP;SANTA BRANCA;;Aprovado;SANTA BRANCA;3546009;7021;Santa Branca;SANTA BRANCA;SP;São Paulo;14857;0;SE;0,735;0,828;0,678;0,706
1;BA;SANTA BRIGIDA;;Aprovado;SANTA BRIGIDA;2927606;3853;Santa Brígida;SANTA BRIGIDA;BA;Bahia;14063;0;NE;0,546;0,71;0,431;0,533
1;MT;SANTA CARMEM;;Não Cadastrado;SANTA CARMEM;5107248;123;Santa Carmem;SANTA CARMEM;MT;Mato Grosso;4563;0;CO;0,715;0,827;0,628;0,703
1;SC;SANTA CECILIA;;Aprovado;SANTA CECILIA;2513158;510;Santa Cecília;SANTA CECILIA;PB;Paraíba;6541;0;NE;0,525;0,699;0,402;0,515
1;PB;SANTA CECILIA;;Aprovado;SANTA CECILIA;4215505;8305;Santa Cecília;SANTA CECILIA;SC;Santa Catarina;16918;0;S;0,698;0,819;0,597;0,697
1;PR;SANTA CECILIA DO PAVAO;;Não Cadastrado;SANTA CECILIA DO PAVAO;4123204;7841;Santa Cecília do Pavão;SANTA CECILIA DO PAVAO;PR;Paraná;3293;0;S;0,723;0,838;0,661;0,681
1;RS;SANTA CECILIA DO SUL;;Aprovado;SANTA CECILIA DO SUL;4316733;1166;Santa Cecília do Sul;SANTA CECILIA DO SUL;RS;Rio Grande do Sul;1634;0;S;0,725;0,839;0,581;0,781
1;RS;SANTA CLARA DO SUL;;Aprovado;SANTA CLARA DO SUL;4316758;6033;Santa Clara do Sul;SANTA CLARA DO SUL;RS;Rio Grande do Sul;6681;0;S;0,74;0,843;0,644;0,747
1;SP;SANTA CLARA DOESTE;;Não Cadastrado;SANTA CLARA DOESTE;3546108;7023;Santa Clara d'Oeste;SANTA CLARA DOESTE;SP;São Paulo;2113;0;SE;0,733;0,804;0,687;0,712
1;PE;SANTA CRUZ;;Aprovado;SANTA CRUZ;2411205;1823;Santa Cruz;SANTA CRUZ;RN;Rio Grande do Norte;39988;0;NE;0,635;0,761;0,564;0,597
1;PB;SANTA CRUZ;;Aprovado;SANTA CRUZ;2513208;2165;Santa Cruz;SANTA CRUZ;PB;Paraíba;6581;0;NE;0,618;0,779;0,523;0,578
1;RN;SANTA CRUZ;;Aprovado;SANTA CRUZ;2612455;2297;Santa Cruz;SANTA CRUZ;PE;Pernambuco;15558;0;NE;0,549;0,722;0,438;0,522
1;BA;SANTA CRUZ CABRALIA;;Aprovado;SANTA CRUZ CABRALIA;2927705;3855;Santa Cruz Cabrália;SANTA CRUZ CABRALIA;BA;Bahia;27922;0;NE;0,654;0,784;0,571;0,624
1;PE;SANTA CRUZ DA BAIXA VERDE;;Aprovado;SANTA CRUZ DA BAIXA VERDE;2612471;2639;Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE;PE;Pernambuco;12650;0;NE;0,612;0,786;0,523;0,557
1;SP;SANTA CRUZ DA CONCEICAO;;Em Cadastro;SANTA CRUZ DA CONCEICAO;3546207;7025;Santa Cruz da Conceição;SANTA CRUZ DA CONCEICAO;SP;São Paulo;4544;0;SE;0,79;0,876;0,679;0,83
1;SP;SANTA CRUZ DA ESPERANCA;;Não Cadastrado;SANTA CRUZ DA ESPERANCA;3546256;820;Santa Cruz da Esperança;SANTA CRUZ DA ESPERANCA;SP;São Paulo;2153;0;SE;0,743;0,832;0,686;0,719
1;BA;SANTA CRUZ DA VITORIA;;Aprovado;SANTA CRUZ DA VITORIA;2927804;3857;Santa Cruz da Vitória;SANTA CRUZ DA VITORIA;BA;Bahia;6278;0;NE;0,61;0,786;0,504;0,573
1;SP;SANTA CRUZ DAS PALMEIRAS;;Aprovado;SANTA CRUZ DAS PALMEIRAS;3546306;7027;Santa Cruz das Palmeiras;SANTA CRUZ DAS PALMEIRAS;SP;São Paulo;34737;0;SE;0,728;0,815;0,635;0,746
1;GO;SANTA CRUZ DE GOIAS;;Aprovado;SANTA CRUZ DE GOIAS;5219209;9579;Santa Cruz de Goiás;SANTA CRUZ DE GOIAS;GO;Goiás;2819;0;CO;0,688;0,827;0,563;0,7
1;MG;SANTA CRUZ DE MINAS;;Aprovado;SANTA CRUZ DE MINAS;3157336;702;Santa Cruz de Minas;SANTA CRUZ DE MINAS;MG;Minas Gerais;8664;0;SE;0,706;0,839;0,636;0,66
1;PR;SANTA CRUZ DE MONTE CASTELO;;Aprovado;SANTA CRUZ DE MONTE CASTELO;4123303;7843;Santa Cruz de Monte Castelo;SANTA CRUZ DE MONTE CASTELO;PR;Paraná;7751;0;S;0,71;0,831;0,633;0,681
1;MG;SANTA CRUZ DE SALINAS;;Não Cadastrado;SANTA CRUZ DE SALINAS;3157377;704;Santa Cruz de Salinas;SANTA CRUZ DE SALINAS;MG;Minas Gerais;4107;0;SE;0,577;0,757;0,463;0,548
1;PA;SANTA CRUZ DO ARARI;;Aprovado;SANTA CRUZ DO ARARI;1506401;527;Santa Cruz do Arari;SANTA CRUZ DO ARARI;PA;Pará;10314;0;N;0,557;0,775;0,461;0,483
1;PE;SANTA CRUZ DO CAPIBARIBE;;Aprovado;SANTA CRUZ DO CAPIBARIBE;2612505;2549;Santa Cruz do Capibaribe;SANTA CRUZ DO CAPIBARIBE;PE;Pernambuco;109897;0;NE;0,648;0,806;0,506;0,667
1;MG;SANTA CRUZ DO ESCALVADO;;Aprovado;SANTA CRUZ DO ESCALVADO;3157401;5147;Santa Cruz do Escalvado;SANTA CRUZ DO ESCALVADO;MG;Minas Gerais;4725;0;SE;0,625;0,815;0,485;0,618
1;PI;SANTA CRUZ DO PIAUI;;Aprovado;SANTA CRUZ DO PIAUI;2209104;1181;Santa Cruz do Piauí;SANTA CRUZ DO PIAUI;PI;Piauí;6247;0;NE;0,601;0,72;0,53;0,57
1;SP;SANTA CRUZ DO RIO PARDO;;Aprovado;SANTA CRUZ DO RIO PARDO;3546405;7029;Santa Cruz do Rio Pardo;SANTA CRUZ DO RIO PARDO;SP;São Paulo;47943;0;SE;0,762;0,867;0,686;0,744
1;RS;SANTA CRUZ DO SUL;;Aprovado;SANTA CRUZ DO SUL;4316808;8839;Santa Cruz do Sul;SANTA CRUZ DO SUL;RS;Rio Grande do Sul;131365;0;S;0,773;0,852;0,693;0,782
1;MT;SANTA CRUZ DO XINGU;;Não Cadastrado;SANTA CRUZ DO XINGU;5107743;1094;Santa Cruz do Xingu;SANTA CRUZ DO XINGU;MT;Mato Grosso;2633;0;CO;0,684;0,828;0,55;0,704
1;PI;SANTA CRUZ DOS MILAGRES;;Aprovado;SANTA CRUZ DOS MILAGRES;2209153;1295;Santa Cruz dos Milagres;SANTA CRUZ DOS MILAGRES;PI;Piauí;4033;0;NE;0,577;0,719;0,509;0,524
1;MG;SANTA EFIGENIA DE MINAS;;Não Cadastrado;SANTA EFIGENIA DE MINAS;3157500;5149;Santa Efigênia de Minas;SANTA EFIGENIA DE MINAS;MG;Minas Gerais;4381;0;SE;0,607;0,793;0,487;0,579
1;SP;SANTA ERNESTINA;;Aprovado;SANTA ERNESTINA;3546504;7031;Santa Ernestina;SANTA ERNESTINA;SP;São Paulo;5588;0;SE;0,738;0,802;0,699;0,716
1;PR;SANTA FE;;Aprovado;SANTA FE;4123402;7845;Santa Fé;SANTA FE;PR;Paraná;12186;0;S;0,705;0,808;0,601;0,721
1;GO;SANTA FE DE GOIAS;;Não Cadastrado;SANTA FE DE GOIAS;5219258;9743;Santa Fé de Goiás;SANTA FE DE GOIAS;GO;Goiás;5523;0;CO;0,713;0,847;0,608;0,703
